Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202512,502,United States,10129,Other horses,455310.0
202512,502,United States,10619,Other mammals,2987648.0
202512,502,United States,10620,Reptiles (including snakes and turtles),229796.0
202512,502,United States,10649,Other insects,2663.0
202512,502,United States,20230,Boneless,2245557.0
202512,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",2540831.0
202512,502,United States,30111,Ornamental fish of freshwater,402905.0
202512,502,United States,30199,"Live fish,nes",44898.0
202512,502,United States,30223,"Sole (Solea spp) ,fresh or chilled",31786.0
202512,502,United States,30289,"Other fish,fresh or chilled",2327029.0
202512,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",8188489.0
202512,502,United States,30326,"Eels (Anguilla spp) , frozen",481670.0
202512,502,United States,30333,"Sole (Solea spp) , frozen",755.0
202512,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",395217.0
202512,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",1653346.0
202512,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",674378.0
202512,502,United States,30389,"Other fish ,frozen",61104502.0
202512,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",232394.0
202512,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),5920384.0
202512,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",9970067.0
202512,502,United States,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",542043.0
202512,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",168957542.0
202512,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),31879849.0
202512,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",1391117.0
202512,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),31507148.0
202512,502,United States,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",341731.0
202512,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",120587846.0
202512,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",49860437.0
202512,502,United States,30489,"Frozen fish fillets, n.e.s.",10337914.0
202512,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",76383.0
202512,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),1125243.0
202512,502,United States,30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",23097913.0
202512,502,United States,30539,"Fish fillets, dried, salted or in brine, but not smoked (excluding tilapia, catfish, carp, eels, Nile perch, snakeheads and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)",1723392.0
202512,502,United States,30553,"Dried fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",127740.0
202512,502,United States,30559,"Dried fish, even salted but not smoked (excluding fillets, offal and cod)",433070.0
202512,502,United States,30569,"Other fish, salted or in brine only (excluding fillets, offal, herring, cod, anchovies, tilapia, catfish, carp, eels, Nile perch and snakeheads)",569173.0
202512,502,United States,30572,"Fish heads, tails and maws, smoked, dried, salted or in brine",388081.0
202512,502,United States,30614,Frozen crabs,2733286.0
202512,502,United States,30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excluding cold-water shrimps and prawns)",43552165.0
202512,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",35.0
202512,502,United States,30693,"Crabs,, whether in shell or not, live, fresh or chilled (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns); flours, meals and pellets of crustaceans, fit for human consumption, fresh or chilled",422398.0
