Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202501,502,United States,10619,Other mammals,"14,063,906"
202501,502,United States,10620,Reptiles (including snakes and turtles),"28,033"
202501,502,United States,10649,Other insects,"1,380"
202501,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen","1,487,390"
202501,502,United States,20890,"Other meat and edible meat offal,fresh, chilled or frozen","1,204,919"
202501,502,United States,30111,Ornamental fish of freshwater,"312,321"
202501,502,United States,30223,"Sole (Solea spp) ,fresh or chilled","40,759"
202501,502,United States,30289,"Other fish,fresh or chilled","2,906,399"
202501,502,United States,30323,"Tilapias (Oreochromis spp) , frozen","7,511,152"
202501,502,United States,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen","945,719"
202501,502,United States,30326,"Eels (Anguilla spp) , frozen","965,071"
202501,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen","120,755"
202501,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen","148,079"
202501,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen","1,151,780"
202501,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen","382,246"
202501,502,United States,30389,"Other fish ,frozen","84,169,522"
202501,502,United States,30391,"Livers, roes and milt,frozen","55,897"
202501,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen","161,550"
202501,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),"9,738,976"
