Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202510,502,United States,10619,Other mammals,5075752.0
202510,502,United States,10620,Reptiles (including snakes and turtles),106520.0
202510,502,United States,10649,Other insects,1321.0
202510,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",654153.0
202510,502,United States,30111,Ornamental fish of freshwater,231700.0
202510,502,United States,30199,"Live fish,nes",151170.0
202510,502,United States,30223,"Sole (Solea spp) ,fresh or chilled",22370.0
202510,502,United States,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",1143.0
202510,502,United States,30289,"Other fish,fresh or chilled",1663636.0
202510,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",7732728.0
202510,502,United States,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",49127.0
202510,502,United States,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",379055.0
202510,502,United States,30326,"Eels (Anguilla spp) , frozen",798690.0
202510,502,United States,30333,"Sole (Solea spp) , frozen",409.0
202510,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",100047.0
202510,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",825255.0
202510,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",901683.0
202510,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",227679.0
202510,502,United States,30389,"Other fish ,frozen",36346413.0
202510,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",608357.0
202510,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),14044122.0
202510,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",10607643.0
