Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202501,502,United States,106,Other live animals,2106376.0
202501,502,United States,201,"Meat of bovine animals, fresh or chilled",202546205.0
202501,502,United States,202,"Meat of bovine animals, frozen",631470060.0
202501,502,United States,203,"Meat of swine, fresh, chilled or frozen",110735352.0
202501,502,United States,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",461482287.0
202501,502,United States,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",163099921.0
202501,502,United States,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",450710.0
202501,502,United States,301,Live fish,1722462.0
202501,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",131258731.0
202501,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",1389869.0
202501,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",355062662.0
202501,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",337914200.0
202501,502,United States,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process",672459.0
202501,502,United States,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",3064.0
202501,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",5193371.0
202501,502,United States,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",229657.0
202501,502,United States,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",144457501.0
202501,502,United States,405,Butter and other fats and oils derived from milk; dairy spreads,697644.0
202501,502,United States,406,Cheese and curd,24340850.0
202501,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",193732435.0
202501,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",6196022.0
202501,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",28245123.0
202501,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",1671617.0
202501,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",8858.0
202501,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",3174222.0
202501,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",60695732.0
202501,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",334796874.0
202501,502,United States,805,"Citrus fruit, fresh or dried.",12094796.0
202501,502,United States,806,"Grapes, fresh or dried.",3225152.0
202501,502,United States,808,"Apples, pears and quinces, fresh.",21129704.0
202501,502,United States,811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.",1822969.0
