Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202008,502,United States,010511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",2423579
202008,502,United States,010619,Other mammals,33860
202008,502,United States,010649,Other insects,2488
202008,502,United States,010690,Other lives animals,417
202008,502,United States,020120,Other cuts with bone in,270762
202008,502,United States,020130,Boneless,3449708
202008,502,United States,020220,Other cuts with bone in,160738
202008,502,United States,020230,Boneless,9500433
202008,502,United States,020319,Other fresh or chilled meat of swine,37942
202008,502,United States,020322,"Hams, shoulders and cuts thereof, with bone in",54237116
202008,502,United States,020329,Other frozen meat of swine,42642965
202008,502,United States,020610,"Of bovine animals, fresh or chilled",843
202008,502,United States,020629,"Other edible offal of bovine animals,frozen",263161
202008,502,United States,020649,"Other edible offal of swine,frozen",26593525
202008,502,United States,020714,"Cuts and offal, frozen",86132664
202008,502,United States,020727,"Cuts and offal of turkeys , frozen",1717864
202008,502,United States,020910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",660752
202008,502,United States,030119,Other ornamental fish,50533
202008,502,United States,030311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",1911599
202008,502,United States,030312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",4354222
202008,502,United States,030331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",746886
202008,502,United States,030339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",2051044
202008,502,United States,030359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",31294
202008,502,United States,030363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",949119
202008,502,United States,030367,"Alaska Pollack (Theragra chalcogramma) ,frozen",225540
202008,502,United States,030389,"Other fish ,frozen",6839564
202008,502,United States,030391,"Livers, roes and milt,frozen",735011
202008,502,United States,030399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",537157
202008,502,United States,030471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",34674
202008,502,United States,030475,Frozen fillets of alaska Pollack (Theragra chalcogramma),673400
202008,502,United States,030494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",70772
202008,502,United States,030495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",6908
202008,502,United States,030612,Frozen lobsters (Homarus spp),26438
202008,502,United States,030631,"Rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp) , whether in shell or not, live, fresh or chilled",2377741
202008,502,United States,030632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",5840402
202008,502,United States,030633,"Crabs , whether in shell or not, live, fresh or chilled",1123462
202008,502,United States,030635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",102950
202008,502,United States,030711,"Oysters, live, fresh, chilled",32090
202008,502,United States,030722,"Frozen scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, even in shell",34847
202008,502,United States,030743,"Frozen cuttle fish and squid, with or without shell",824577
202008,502,United States,030791,"Live, fresh or chilled molluscs, fit for human consumption, even in shell (excluding oysters, scallops of the genera Pecten, Chlamys or Placopecten, mussels ""Mytilus spp., Perna spp."", cuttle fish ""Sepia officinalis, Rossia macrosoma, Sepiola spp."", squid ""Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp."", octopus ""Octopus spp."", snails other than sea snails, clams, cockles and ark shells and abalone); fresh or chilled flours, meals and pellets of molluscs, fit for human consumption",5210465
202008,502,United States,030819,"Smoked, dried, salted or in brine, sea cucumbers (Stichopus japonicus, Holothurioidea)",254
202008,502,United States,040120,"Milk and cream of a fat content, by weight, exceeding 1% but not exceeding 6%",764
202008,502,United States,040140,"Milk and cream of a fat content, by weight, exceeding 6% but not exceeding 10%",191
202008,502,United States,040210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",6732250
202008,502,United States,040221,"Not containing added sugar or other sweetening matter, of a fat content, by weight, more than 1.5%",114
202008,502,United States,040229,"Milk and cream in solid forms, of a fat content by weight, more than 1,5%, sweetened",1609
