Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202507,502,United States,106,Other live animals,4080379.0
202507,502,United States,208,"Other meat and edible meat offal, fresh, chilled or frozen",1294209.0
202507,502,United States,301,Live fish,438564.0
202507,502,United States,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",1508174.0
202507,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",41137102.0
202507,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",289398155.0
202507,502,United States,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process",16704043.0
202507,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",39781132.0
202507,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",161740175.0
202507,502,United States,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process",544836.0
202507,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",2909221.0
202507,502,United States,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",456384.0
202507,502,United States,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",17004.0
202507,502,United States,407,"Birds' eggs, in shell, fresh, preserved or cooked",6305970.0
202507,502,United States,408,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",5271371.0
202507,502,United States,410,"Insects and other edible products of animal origin, not elsewhere specified or included",4986058.0
202507,502,United States,502,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair",2320202.0
202507,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",61082985.0
202507,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",10862139.0
202507,502,United States,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",182560.0
202507,502,United States,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",937086.0
202507,502,United States,510,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",24502.0
202507,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",33273673.0
202507,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",25260506.0
202507,502,United States,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",6534415.0
202507,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",9278023.0
202507,502,United States,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",78323776.0
202507,502,United States,709,"Other vegetables, fresh or chilled.",8748825.0
202507,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",93281642.0
202507,502,United States,711,"Vegetables provisionally preserved, but unsuitable in that state for immediate consumption.",383612.0
202507,502,United States,712,"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",231646799.0
202507,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",6461048.0
202507,502,United States,714,"Manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith.",13347832.0
202507,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",31124525.0
202507,502,United States,803,"Bananas, including plantains, fresh or dried.",622955.0
202507,502,United States,804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried.",2753555.0
202507,502,United States,805,"Citrus fruit, fresh or dried.",1581648.0
202507,502,United States,808,"Apples, pears and quinces, fresh.",19777680.0
202507,502,United States,810,Other fresh fruits,23225230.0
202507,502,United States,811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.",3964304.0
202507,502,United States,813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",101522403.0
202507,502,United States,814,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",280192.0
202507,502,United States,901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion.",708799.0
202507,502,United States,902,"Tea, whether or not flavoured.",49349241.0
202507,502,United States,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta.,34570108.0
202507,502,United States,906,Cinnamon and cinnamontree flowers.,601320.0
202507,502,United States,907,"loves (whole fruit, cloves and stems).",335112.0
202507,502,United States,909,"Seeds of anise, badian, fennel, coriander, cumin or caraway; juniper berries.",1304523.0
202507,502,United States,910,"Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices.",53707977.0
202507,502,United States,1003,Barley,10687.0
202507,502,United States,1004,Oats,53600.0
202507,502,United States,1005,Maize (corn).,12.0
202507,502,United States,1007,Grain sorghum.,20032.0
202507,502,United States,1008,"Buckwheat, millet and canary seeds; other cereals.",725599.0
202507,502,United States,1101,Wheat or meslin flour.,1080238.0
202507,502,United States,1102,Cereal flours other than of wheat or meslin.,109202.0
202507,502,United States,1103,"Cereal groats, meal and pellets.",65303.0
202507,502,United States,1104,"Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 10.06; germ of cereals, whole, rolled, flaked or ground.",882606.0
202507,502,United States,1106,"Flour, meal and powder of the dried leguminous vegetables of heading 07.13, of sago or of roots or tubers of heading 07.14 or of the products of Chapter 8.",7217537.0
202507,502,United States,1108,tarches; inulin.,6878530.0
