Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202506,502,United States,10619,Other mammals,720931.0
202506,502,United States,10649,Other insects,71054.0
202506,502,United States,10690,Other lives animals,130525.0
202506,502,United States,20220,Other cuts with bone in,11150054.0
202506,502,United States,20230,Boneless,93037473.0
202506,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",41093430.0
202506,502,United States,20329,Other frozen meat of swine,4481609.0
202506,502,United States,20629,"Other edible offal of bovine animals,frozen",7369376.0
202506,502,United States,20649,"Other edible offal of swine,frozen",204023209.0
202506,502,United States,20714,"Cuts and offal, frozen",15874768.0
202506,502,United States,30119,Other ornamental fish,40285.0
202506,502,United States,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",692973.0
202506,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",106747521.0
202506,502,United States,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",13134881.0
202506,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",47797458.0
202506,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",67982299.0
202506,502,United States,30389,"Other fish ,frozen",70092553.0
202506,502,United States,30391,"Livers, roes and milt,frozen",584277.0
202506,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",615973.0
202506,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",1141424.0
202506,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),4657286.0
202506,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",9510885.0
202506,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),618559.0
202506,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",48406350.0
202506,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",4594386.0
202506,502,United States,30635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",58877.0
202506,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",4994571.0
202506,502,United States,30711,"Oysters, live, fresh, chilled",53551.0
202506,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",45345872.0
202506,502,United States,30791,"Other molluscs,live/fresh/chilled",29523051.0
202506,502,United States,40120,"Milk and cream of a fat content, by weight, exceeding 1% but not exceeding 6%",458.0
202506,502,United States,40140,"Milk and cream of a fat content, by weight, exceeding 6% but not exceeding 10%",10895.0
202506,502,United States,40210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",2950238.0
202506,502,United States,40221,"Not containing added sugar or other sweetening matter, of a fat content, by weight, more than 1.5%",165484.0
202506,502,United States,40291,"Milk and cream, concentrated but unsweetened (excluding in solid forms)",1399703.0
202506,502,United States,40410,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",57990915.0
202506,502,United States,40490,"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.",129593.0
202506,502,United States,40510,Butter,496590.0
202506,502,United States,40620,"Grated or powdered cheese, of all kinds",2996020.0
202506,502,United States,40630,"Processed cheese, not grated or powdered",709887.0
202506,502,United States,40690,Other cheese,1491455.0
202506,502,United States,40900,atural honey,3224.0
202506,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",67765915.0
202506,502,United States,50510,Feathers of a kind used for stuffing; down,2607461.0
202506,502,United States,50590,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, whether or not with trimmed edges, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of feathers (excluding feathers used for stuffing and down)",1206627.0
202506,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",1868330.0
202506,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",454107.0
202506,502,United States,60110,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant",648271.0
202506,502,United States,60220,"Trees, shrubs and bushes, grafted or not, of kinds which bear edible fruit or nuts",2267800.0
202506,502,United States,60420,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh",2506.0
202506,502,United States,71040,"Sweet corn,frozen.",3877184.0
202506,502,United States,71310,"Dried peas (Pisum sativum), shelled, whether or not skinned or split.",359685.0
202506,502,United States,80212,"Shelled almonds, fresh or dried, whether or not shelled or peeled.",3985023.0
202506,502,United States,80251,In shell pistachios,1161029.0
202506,502,United States,80299,"Other nuts, fresh or dried",1600723.0
202506,502,United States,80510,Fresh or dried oranges,5683200.0
202506,502,United States,80620,Dried Grapes,1386398.0
202506,502,United States,80810,Fresh Apples,238045.0
202506,502,United States,80929,Other Fresh cherries,19846696.0
202506,502,United States,81320,Dried Prunes,9005.0
202506,502,United States,81340,Other Dried fruit,58320.0
202506,502,United States,90111,Coffee not roasted (not decaffeinated),348.0
202506,502,United States,90121,Coffee roasted (Not decaffeinated ),4147440.0
202506,502,United States,90122,Coffee roasted(Decaffeinated ),99488.0
202506,502,United States,90190,Coffee husks and skins; coffee substitutes containing coffee in any proportion,178.0
202506,502,United States,90210,Green tea (not fermented) in immediate packings of a content not exceeding 3 kg,52376.0
202506,502,United States,90230,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",70653.0
202506,502,United States,90240,"Black tea (fermented) and partly fermented tea, in packings exceeding 3 kg",245.0
202506,502,United States,90300,Maté,243.0
202506,502,United States,100590,Maize (corn) (excluding seed for sowing),506333.0
202506,502,United States,100790,Grain sorghum (excluding seed for sowing),5014916.0
202506,502,United States,110100,Wheat or meslin flour.,66253.0
202506,502,United States,110290,"Cereal flours (excluding wheat, meslin and maize)",10071.0
202506,502,United States,110630,Of the products of Chapter 8,8617.0
202506,502,United States,110812,Maize (corn) starch,904.0
202506,502,United States,110820,Inulin,2019.0
202506,502,United States,120190,Other Soya beans,5168850025.0
202506,502,United States,120241,In shell groundnuts,16843545.0
202506,502,United States,120600,"Sunflower seeds, whether or not broken.",858179.0
202506,502,United States,120770,Melon seeds,3943.0
202506,502,United States,120923,Fescue seeds,1375704.0
202506,502,United States,120924,Kentucky blue grass (Poa pratensis L.) seeds,222459.0
202506,502,United States,120925,"Rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds",11381128.0
202506,502,United States,120929,"Seeds of forage plants for sowing (excluding of cereals and of sugar beet, alfalfa, clover Trifolium spp."", fescue, Kentucky blue grass ""Poa pratensis L."" and ryegrass ""Lolium multiflorum lam. and Lolium perenne L."")""",4568000.0
202506,502,United States,120930,Seeds of herbaceous plants cultivated principally for their flowers,67081.0
202506,502,United States,120991,Vegetable seeds,7604127.0
202506,502,United States,120999,"Seeds, fruits and spores, for sowing (excluding leguminous vegetables and sweetcorn, coffee, tea, maté and spices, cereals, oil seeds and oleaginous fruits, beets, forage plants, vegetable seeds, and seeds of herbaceous plants cultivated mainly for flowers or used primarily in perfumery, medicaments or for insecticidal, fungicidal or similar purposes)",792842.0
202506,502,United States,121020,"Hop cones, ground, powdered or in the form of pellets; lupulin",10310631.0
202506,502,United States,121120,Ginseng roots,418515.0
202506,502,United States,121190,"Other plants and parts of plants, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes",2784011.0
202506,502,United States,121229,"Seaweeds and other algae, fresh, chilled, frozen or dried, whether or not ground, unfit for human consumption",2877.0
202506,502,United States,121299,"Fruit stones and kernels and other vegetable products, incl. unroasted chicory roots of the variety cichorium intybus sativum, of a kind used primarily for human consumption, n.e.s.",1818.0
202506,502,United States,121490,"Other forage products, whether or not in the form of pellets",119524460.0
202506,502,United States,130120,Gum Arabic,2258.0
202506,502,United States,130219,"Mucilages and thickeners, derived from locust beans, locust bean seeds or guar seeds, whether or not modified",1596510.0
202506,502,United States,130220,"Pectic substances, pectinates and pectates",3337.0
202506,502,United States,130231,Agaragar,584184.0
202506,502,United States,130232,"Mucilages and thickeners, whether or not modified, derived from locust beans, locust bean seeds or guar seeds",1209402.0
202506,502,United States,130239,"Other mucilages and thickeners, derived for vegetable products",4327123.0
202506,502,United States,140490,Vegetable products not elsewhere specified or included,2065.0
202506,502,United States,150410,Fishliver oils and their fractions,13200.0
202506,502,United States,150420,"Fats and oils and their fractions, of fish, other than liver oils",29330321.0
202506,502,United States,150600,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.",5424173.0
202506,502,United States,150890,Other ground-nut oil and its fractions,407.0
202506,502,United States,150920,Extra virgin olive oil,9958.0
202506,502,United States,150940,Other virgin olive oils,10950.0
202506,502,United States,151211,Crude oil of sunflower-seed or safflower,13095.0
202506,502,United States,151219,Other oil of sunflower-seed or safflower and its fractions,34.0
202506,502,United States,151311,Crude coconut oil,11203.0
202506,502,United States,151319,Other coconut oil and its fractions,8598.0
202506,502,United States,151411,"Low erucic acid rape or colza oil fixed oil which has an erucic acid content of ＜ 2%"", crude""",200.0
202506,502,United States,151491,Crude oil of Rape or colza,93.0
202506,502,United States,151511,Crude linseed oil,3475.0
202506,502,United States,151519,"Linseed oil and fractions thereof, whether or not refined, but not chemically modified (excluding crude)",4314.0
202506,502,United States,151530,Castor oil and its fractions,193472.0
202506,502,United States,151550,Sesame oil and its fractions,4454615.0
202506,502,United States,151560,"Microbial fats and oils and their fractions,not chemically modified",12858214.0
202506,502,United States,151590,Other fixed vegetable fats and oils and their fractions,459832.0
202506,502,United States,151610,Animal fats and oils and their fractions,13805.0
202506,502,United States,151620,Vegetable fats and oils and their fractions,3892364.0
202506,502,United States,151790,"Other edible fats/oils/fractions of this chptr, excl.that of 15.16",12515975.0
202506,502,United States,151800,"Animal, vegetable or microbial fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included",537136.0
202506,502,United States,152110,Vegetable waxes,152728.0
202506,502,United States,152190,"Beeswax, other insect waxes and spermaceti",108193.0
202506,502,United States,160231,Meat or offal of turkeys,3553254.0
202506,502,United States,160232,Meat or offal of fowls of the species Gallus domesticus,108500521.0
202506,502,United States,160249,"Other prepared or preserved meat and meat offal of swine, including mixtures",5920503.0
202506,502,United States,160561,"Sea cucumbers, prepared or preserved",79585.0
202506,502,United States,170199,"Cane or beet sugar and chemically pure sucrose, in solid form (excluding cane and beet sugar containing added flavouring or colouring and raw sugar)",135231.0
202506,502,United States,170211,"Lactose in solid form and lactose syrup, not containing added flavouring or colouring matter, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",33326830.0
202506,502,United States,170220,Maple sugar and maple syrup,1500.0
202506,502,United States,170230,"Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose",610467.0
202506,502,United States,170250,Chemically pure fructose,17007.0
202506,502,United States,170260,"Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",78602.0
202506,502,United States,170290,Other sugars in solid form and sugar syrups not containing added flavouring or colouring matter,265948.0
202506,502,United States,170410,"Chewing gum, whether or not sugarcoated",6117.0
202506,502,United States,170490,"Other sugar confectionery, not containing cocoa",67102791.0
202506,502,United States,180500,"Cocoa powder, not containing added sugar or other sweetening matter",77731.0
202506,502,United States,180610,"Cocoa powder, containing added sugar or other sweetening matter",1000450.0
202506,502,United States,180620,"Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, of a content exceeding 2 kg",15005734.0
202506,502,United States,180631,"Chocolate and other preparations containing cocoa, in blocks, slabs or bars of ≤ 2 kg, filled",17920.0
202506,502,United States,180632,"Chocolate and other preparations containing cocoa, in blocks, slabs or bars of ≤ 2 kg (excluding filled)",4603049.0
202506,502,United States,180690,"Chocolate and other preparations containing cocoa, in containers or immediate packings of ≤ 2 kg (excluding in blocks, slabs or bars and cocoa powder)",9620533.0
202506,502,United States,190110,"Preparations suitable for infants or young children, put up for retail sale",11026790.0
202506,502,United States,190120,Mixes and doughs for the preparation of bakers' wares of heading 19.05,168558.0
202506,502,United States,190190,"Other food prep. of flour(cocoa＜40%)/milk(cocoa＜5%), nes",146737.0
202506,502,United States,190219,"Uncooked pasta, not stuffed or otherwise prepared, not containing eggs",525.0
202506,502,United States,190220,"Stuffed pasta, whether or not cooked or otherwise prepared",164.0
202506,502,United States,190230,Other pasta,1169093.0
202506,502,United States,190410,Prepared foods obtained by the swelling or roasting of cereals or cereal products,1356676.0
202506,502,United States,190420,Prepared foods obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,590335.0
202506,502,United States,190430,Bulgur wheat,559.0
202506,502,United States,190490,Other precooked or otherwise prepared cereals (other than maize (corn) ),530.0
202506,502,United States,190531,Sweet biscuits,7102891.0
202506,502,United States,190590,"Bread, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products (excluding crispbread, gingerbread and the like, sweet biscuits, waffles, wafers not mentioned, rusks, toasted bread and similar toasted products)",2046311.0
202506,502,United States,200210,"Tomatoes, whole or in pieces",48628.0
202506,502,United States,200290,"Tomatoes, prepared or preserved otherwise than by vinegar or acetic acid (excluding whole or in pieces)",760.0
202506,502,United States,200410,"Potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",7008581.0
202506,502,United States,200510,"Homogenised vegetables put up for retail sale as infant food or for dietetic purposes, in containers of ≤ 250 g",222.0
202506,502,United States,200520,"Potatoes, prepared or preserved otherwise than by vinegar or acetic acid (excluding frozen)",1118040.0
202506,502,United States,200551,"Shelled beans Vigna spp., Phaseolus spp."", prepared or preserved otherwise than by vinegar or acetic acid (excluding frozen)""",40.0
202506,502,United States,200599,"Vegetables and mixtures of vegetables, prepared or preserved otherwise than by vinegar, non-frozen (excluding preserved by sugar, homogenised vegetables of subheading 2005.10, and tomatoes, mushrooms, truffles, potatoes, peas Pisum sativum"", beans ""Vigna, Phaseolus"", asparagus, olives, sweetcorn ""Zea Mays var. Saccharata"" and bamboo shoots, unmixed)""",64.0
202506,502,United States,200710,"Homogenised preparations of jams, fruit jellies, marmalades, fruit or nut purée and fruit or nut pastes, obtained by cooking, whether or not containing added sugar or other sweetening matter.",81974.0
202506,502,United States,200799,"Jams, jellies, marmalades, purées or pastes of fruit, obtained by cooking, whether or not containing added sugar or other sweetening matter (excluding citrus fruit and homogenised preparations of subheading 2007.10)",25808.0
202506,502,United States,200811,"Groundnuts, prepared or preserved (excluding preserved with sugar)",454384.0
202506,502,United States,200819,"Other prepared or preserved nuts and other seeds, including mixtures",979863.0
202506,502,United States,200830,Other prepared or preserved citrus fruit,3481747.0
202506,502,United States,200893,Prepared/preserved Cranberries or lingonberries,2394739.0
202506,502,United States,200897,Other prepared or preserved mixtures of fruits and nuts,1431.0
202506,502,United States,200899,"Other prepared or preserved fruits,nuts and edible parts of plants",3520735.0
202506,502,United States,200939,"Single citrus fruit juice, unfermented, Brix value ＞ 20 at 20°C, whether or not containing added sugar or other sweetening matter (excluding containing spirit, mixtures, orange juice and grapefruit juice)",1373206.0
202506,502,United States,200969,Other grape juice,370421.0
202506,502,United States,200979,"Apple juice, unfermented, Brix value ＞ 20 at 20°C, whether or not containing added sugar or other sweetening matter (excluding containing spirit)",2321.0
202506,502,United States,200981,"Cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos) juice; lingonberry (Vaccinium vitis-idaea) juice",1622754.0
202506,502,United States,200989,"Juice of any other single fruit, nut or vegetable",11084526.0
202506,502,United States,200990,Mixtures of juices,567332.0
202506,502,United States,210111,"Extracts, essences and concentrates, of coffee",3484201.0
202506,502,United States,210112,"Preparations with a basis of extracts, essences or concentrates of coffee or with a basis of coffee",436073.0
202506,502,United States,210120,"Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these extracts, essences or concentrates, or with a basis of tea or maté",74640.0
202506,502,United States,210130,"Roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",870.0
202506,502,United States,210210,Active yeasts,49683.0
202506,502,United States,210220,Inactive yeasts; other dead single-cell micro-organisms (excluding packaged as medicaments),3561057.0
202506,502,United States,210230,Prepared baking powders,2811.0
202506,502,United States,210310,Soya sauce,3115.0
202506,502,United States,210320,Tomato ketchup and other tomato sauces,2180894.0
202506,502,United States,210330,Mustard flour and meal and prepared mustard,2585471.0
202506,502,United States,210390,"Preparations for sauces and prepared sauces; mixed condiments and seasonings (excluding soya sauce, tomato ketchup and other tomato sauces, mustard, and mustard flour and meal)",6826136.0
202506,502,United States,210410,Soups and broths and preparations therefor,164.0
202506,502,United States,210420,Homogenised composite food preparations,4493.0
202506,502,United States,210500,"Ice cream and other edible ice, whether or not containing cocoa.",366967.0
202506,502,United States,210610,Protein concentrates and textured protein substances,2682553.0
202506,502,United States,210690,"Food preparations, n.e.s.",956132058.0
202506,502,United States,220110,"Mineral waters and aerated waters, not containing added sugar, other sweetening matter or flavoured",20087.0
202506,502,United States,220190,"Ordinary natural water, not containing added sugar, other sweetening matter or flavoured; ice and snow (excluding mineral waters and aerated waters, sea water, distilled water, conductivity water or water of similar purity)",535.0
202506,502,United States,220210,"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured",381646.0
202506,502,United States,220299,"Non-alcoholic beverages (excl. water, fruit or vegetable juices, milk and beer)",27423292.0
202506,502,United States,220300,Beer made from malt.,6100507.0
202506,502,United States,220421,"Wine of fresh grapes, incl. fortified wines, and grape must whose fermentation has been arrested by the addition of alcohol, in containers of ≤ 2 l (excluding sparkling wine)",11642689.0
202506,502,United States,220422,"Wine of fresh grapes, incl. fortified wines, and grape must whose fermentation has been arrested by the addition of alcohol, in containers of ＞ 2 l but ≤ 10 l (excl. sparkling wine)",2235057.0
202506,502,United States,220710,"Undenatured ethyl alcohol, of actual alcoholic strength of ≥ 80%",276295.0
202506,502,United States,220720,Denatured ethyl alcohol and other spirits of any strength,30065.0
202506,502,United States,220830,Whiskies,13155724.0
202506,502,United States,220860,Vodka,927728.0
202506,502,United States,220870,Liqueurs and cordials,2853887.0
202506,502,United States,220890,"Ethyl alcohol of an alcoholic strength of ＜ 80% vol, not denatured; spirits and other spirituous beverages (excluding compound alcoholic preparations of a kind used for the manufacture of beverages, spirits obtained by distilling grape wine or grape marc, whiskies, rum and other spirits obtained by distilling fermented sugar-cane products, gin, geneva, vodka, liqueurs and cordials)",10963.0
202506,502,United States,220900,Vinegar and substitutes for vinegar obtained from acetic acid.,1832908.0
202506,502,United States,230110,"Flours, meals and pellets, of meat or offal, unfit for human consumption; greaves",57435869.0
202506,502,United States,230120,"Flours, meals and pellets of fish or crustaceans, molluscs or other aquatic invertebrates, unfit for human consumption",35880042.0
202506,502,United States,230240,"Bran, sharps and other residues of wheat, whether or not in the form of pellets, derived from sifting, milling or other working",6595148.0
202506,502,United States,230910,"Dog or cat food, put up for retail sale",195777962.0
202506,502,United States,230990,Preparations of a kind used in animal feeding (excluding dog or cat food put up for retail sale),32910126.0
202506,502,United States,240120,"Tobacco, partly or wholly stemmed/stripped",433969952.0
202506,502,United States,240412,"Other procucts containing nicotine, intended for inhalation without combustion",13902743.0
202506,502,United States,240419,Other procucts intended for inhalation without combustion,262994.0
202506,502,United States,250100,"Salts, incl. table salt and denatured salt, and pure sodium chloride, whether or not in aqueous solution or containing added anti-caking or free-flowing agents; sea water",20894384.0
202506,502,United States,250410,Natural graphite in powder or in flakes,358148.0
202506,502,United States,250490,Natural graphite (excluding in powder or in flakes),1462.0
202506,502,United States,250510,"Silica sands and quartz sands, whether or not coloured",3010360.0
202506,502,United States,250590,"Natural sands of all kinds, whether or not coloured (excluding silica sands, quartz sands, gold- and platinum-bearing sands, zircon, rutile and ilmenite sands, monazite sands, and tar or asphalt sands)",81031.0
202506,502,United States,250610,Quartz (excluding quartz sands),90698470.0
202506,502,United States,250620,"Quartzite, merely cut, by sawing or otherwise, in blocks or slabs of a square or rectangular shape",1195.0
202506,502,United States,250700,"Kaolin and other kaolinic clays, whether or not calcined",34020632.0
202506,502,United States,250810,Bentonite,10371177.0
202506,502,United States,250830,Fireclay,82187.0
202506,502,United States,250840,Other clays,2001010.0
202506,502,United States,250850,"Andalusite, kyanite and sillimanite",1143284.0
202506,502,United States,250860,Mullite,830101.0
202506,502,United States,251110,Natural barium sulphate (barytes),56493.0
202506,502,United States,251200,"Siliceous fossil meals, e.g. kieselguhr, tripolite and diatomite, and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 2 or less.",157733.0
202506,502,United States,251310,Pumice stone,166046.0
202506,502,United States,251320,"Emery, natural corundum, natural garnet and other natural abrasives",18449.0
202506,502,United States,251511,Crude or roughly trimmed,2980.0
202506,502,United States,251512,"Marble and travertine, merely cut, by sawing or otherwise, into blocks or slabs of a square or rectangular shape",11913.0
202506,502,United States,251611,Crude or roughly trimmed,2474945.0
