Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202508,502,United States,10310,Purebred breeding swine,14265503.0
202508,502,United States,10619,Other mammals,1098943.0
202508,502,United States,10649,Other insects,7071.0
202508,502,United States,10690,Other lives animals,112851.0
202508,502,United States,20220,Other cuts with bone in,18976631.0
202508,502,United States,20230,Boneless,49300976.0
202508,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",54365799.0
202508,502,United States,20329,Other frozen meat of swine,2661009.0
202508,502,United States,20629,"Other edible offal of bovine animals,frozen",4051629.0
202508,502,United States,20649,"Other edible offal of swine,frozen",286471237.0
202508,502,United States,20714,"Cuts and offal, frozen",13361151.0
202508,502,United States,30119,Other ornamental fish,33431.0
202508,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",114808281.0
202508,502,United States,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",1627931.0
202508,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",87532206.0
202508,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",39313827.0
202508,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",13771740.0
202508,502,United States,30389,"Other fish ,frozen",222556684.0
202508,502,United States,30391,"Livers, roes and milt,frozen",5948777.0
202508,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",1200304.0
202508,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",36079.0
202508,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),7434647.0
202508,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",5619127.0
202508,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",755653.0
202508,502,United States,30631,"Rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp) , whether in shell or not, live, fresh or chilled",6191764.0
202508,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",114684086.0
202508,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",570480.0
202508,502,United States,30635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",614260.0
202508,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",8745828.0
202508,502,United States,30711,"Oysters, live, fresh, chilled",23082.0
202508,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",80136448.0
202508,502,United States,30791,"Other molluscs,live/fresh/chilled",39631977.0
202508,502,United States,40140,"Milk and cream of a fat content, by weight, exceeding 6% but not exceeding 10%",4517.0
202508,502,United States,40210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",155363.0
202508,502,United States,40291,"Milk and cream, concentrated but unsweetened (excluding in solid forms)",18900.0
202508,502,United States,40320,Yogurt,20743.0
202508,502,United States,40390,"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",977345.0
202508,502,United States,40410,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",174334396.0
202508,502,United States,40490,"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.",1277326.0
202508,502,United States,40510,Butter,1839387.0
202508,502,United States,40610,"Fresh (unripened or uncured) cheese, including whey cheese, and curd",2104550.0
202508,502,United States,40620,"Grated or powdered cheese, of all kinds",2336521.0
202508,502,United States,40630,"Processed cheese, not grated or powdered",3590854.0
202508,502,United States,40690,Other cheese,4289883.0
202508,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",138512471.0
202508,502,United States,50510,Feathers of a kind used for stuffing; down,1598236.0
202508,502,United States,50590,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, whether or not with trimmed edges, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of feathers (excluding feathers used for stuffing and down)",2068645.0
202508,502,United States,50790,"Tortoiseshell, whalebone, Otherhorns, antlers, hooves, nails, claws and beaks, other powder and waste there of",2016185.0
202508,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",2129560.0
202508,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",580373.0
202508,502,United States,60110,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant",1026461.0
202508,502,United States,60210,Unrooted cuttings and slips,4010.0
