Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202501,502,United States,106,Other live animals,"293,040"
202501,502,United States,201,"Meat of bovine animals, fresh or chilled","28,173,076"
202501,502,United States,202,"Meat of bovine animals, frozen","87,839,383"
202501,502,United States,203,"Meat of swine, fresh, chilled or frozen","15,405,574"
202501,502,United States,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen","64,197,928"
202501,502,United States,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen","22,685,506"
202501,502,United States,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked","62,699"
202501,502,United States,301,Live fish,"239,630"
202501,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304","18,259,569"
202501,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen","193,360"
202501,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine","49,393,791"
202501,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process","47,007,010"
202501,502,United States,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process","93,554"
202501,502,United States,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",427
202501,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter","722,505"
202501,502,United States,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa","31,950"
202501,502,United States,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included","20,096,442"
202501,502,United States,405,Butter and other fats and oils derived from milk; dairy spreads,"97,057"
202501,502,United States,406,Cheese and curd,"3,386,139"
202501,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked","26,949,028"
202501,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers","861,599"
202501,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption","3,929,147"
202501,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.","232,420"
202501,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared","1,224"
202501,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.","441,600"
202501,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.","8,442,925"
202501,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.","46,561,735"
202501,502,United States,805,"Citrus fruit, fresh or dried.","1,682,451"
202501,502,United States,806,"Grapes, fresh or dried.","448,686"
202501,502,United States,808,"Apples, pears and quinces, fresh.","2,939,384"
202501,502,United States,811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.","253,613"
202501,502,United States,813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.","515,597"
202501,502,United States,901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion.","2,135,967"
202501,502,United States,902,"Tea, whether or not flavoured.","15,881"
202501,502,United States,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta.,"41,535"
202501,502,United States,1004,Oats,"56,133"
202501,502,United States,1005,Maize (corn).,"571,660"
202501,502,United States,1007,Grain sorghum.,"58,300,653"
202501,502,United States,1101,Wheat or meslin flour.,"89,198"
202501,502,United States,1102,Cereal flours other than of wheat or meslin.,"3,127"
202501,502,United States,1104,"Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 10.06; germ of cereals, whole, rolled, flaked or ground.","15,647"
202501,502,United States,1105,"Flour, meal, powder, flakes, granules and pellets of potatoes.","137,861"
